album_id,album_comments,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
13455,2,07-02-2013,00-00-0000,3,20988,BLM​:​50 RAISE THE BLACK LANTERN,53,Album,Black Lantern Music
13456,4,07-02-2013,07-02-2013,1,8135,Roswell Radio Cult,10,Album,The Fucked Up Beat
13457,0,07-02-2013,04-07-2011,0,6787,Peninsula Music (Mixtape 2011),19,Album,Southern Nights
13458,0,08-02-2013,02-06-2012,0,2489,Loving Foolishness with a Degree of Hope,5,Album,Agonidaeline
13459,0,08-02-2013,26-05-2012,0,6606,Run From You,4,Album,Inom
13462,0,08-02-2013,08-01-2013,0,1479,Love(d),3,Album,Just Plain Ant
13463,0,08-02-2013,25-01-2013,2,20823,netBloc Vol. 41: Brought to you by the numerals 4 and 1,15,Album,netBloc Artists
13465,0,08-02-2013,08-02-2013,3,32616,Agony Through Ceremony XE,175,Album,The Scallions
13466,0,08-02-2013,00-00-0000,2,1571,The 'Glasgow Jihad' EP,4,Album,Machines In Heaven
13467,0,08-02-2013,00-00-0000,1,3518,Tunnel Of Love,19,Album,Tunnel Of Love
13468,0,08-02-2013,00-00-0000,0,1846,Tour Tape Number 1,3,Album,The Woolen Men
13469,0,08-02-2013,00-00-0000,0,841,Lame Drivers split tape,3,Album,The Woolen Men
13470,1,09-02-2013,04-09-2012,0,1051,Live at Zebulon,2,Live Performance,Aaron Rosenblum
13474,0,10-02-2013,21-01-2013,0,240,Live at Eyebeam 1/21/13,5,Live Performance,Hell Hoarse
13478,0,11-02-2013,18-10-2011,4,48758,Wiggle,10,Album,Dr. Wylie
13479,1,11-02-2013,11-02-2013,1,7764,AtlanThis 2,37,Album,Various Artists (Enough Records)
13482,0,11-02-2013,11-02-2013,0,505,trevas redux,3,Album,atelier o divino
13486,0,12-02-2013,13-02-2013,1,6080,Snowboarder,6,Album,Snowboarder
13493,0,14-02-2013,00-00-0000,1,5786,Transient Series II.1: Jürg Frey: Unhörbare Zeit,40,Live Performance,Jürg Frey
13494,0,14-02-2013,14-02-2013,0,27283,Decktonic and Jake Allison Present Z-Saber and Night Drive Remixed,21,Album,Decktonic
13496,1,14-02-2013,14-02-2013,2,3953,"Live at WFMU on 100% Whatever with Mary Wing - January 17, 2013",14,Album,Plumerai
13498,0,14-02-2013,22-07-2009,2,6269,Buoy,11,Album,Carsie Blanton
13499,0,14-02-2013,02-02-2013,3,3249,"Live on WFMU's Cherry Blossom Clinic - Feb 2, 2013",14,Radio Program,Parquet Courts
135,0,26-11-2008,01-01-2002,0,1775,Vast and Sad,7,Album,Celesteville
13500,0,14-02-2013,16-09-2010,0,2076,cloud becomes your hand,9,Album,cloud becomes your hand
13501,0,14-02-2013,11-07-2011,0,822,doggy paddle tore tape 2011,9,Album,cloud becomes your hand
13502,0,14-02-2013,00-00-0000,2,1847,Ash On Dust - Vol 1,18,Album,Ash On Dust
13503,0,14-02-2013,00-00-0000,0,1056,"""Cinnamon Girl""",3,Album,Tranzistors
13505,0,14-02-2013,14-02-2013,0,8010,Arne Huseby - Singles,2,Single Tracks,Arne Huseby
13506,0,14-02-2013,00-00-0000,2,1339,Clouds,1,Single Tracks,Jermaine Riley
13507,0,14-02-2013,02-02-2013,1,2445,"Live on WFMU's Cherry Blossom Clinic - Feb 2, 2013",9,Radio Program,Ex-Cult
13508,0,14-02-2013,00-00-0000,1,650,What The Night Does featuring Diggy,1,unknown,Jermaine Riley
13511,0,15-02-2013,15-02-2013,0,2394,Burning Bright EP,6,Album,Burning Bright
13513,0,15-02-2013,15-02-2013,0,6817,i::::soul::::ate Vol. 4,4,Album,Trans Atlantic Rage/Balogh
13515,0,15-02-2013,15-02-2013,0,2514,Been Known To,4,Album,Morgan Sadler
13516,0,17-02-2013,17-02-2013,0,4435,"yomi, l’oscura terra dei morti",3,Album,?alos
13521,0,18-02-2013,18-02-2013,0,1192,Saturne Invoc,17,Album,Bouwakanja
13523,0,18-02-2013,19-02-2013,0,5546,Little Red Lantern,2,Single Tracks,krackatoa
13525,0,18-02-2013,00-00-0000,0,2027,Howie Mitchell - Singles,2,Single Tracks,Howie Mitchell
13526,0,18-02-2013,12-12-2012,0,2948,Watson/First @ XI 12/12/12,2,Live Performance,David Watson and David First
13529,0,18-02-2013,00-00-0000,0,1293,Interpretations 4/27/06,3,Album,Thomas Buckner with L'Art Pour L'Art
13534,0,19-02-2013,19-02-2013,2,16812,NEW 8.0,12,Album,Various Artists [NEW/esc.rec.]
13535,0,19-02-2013,00-00-0000,1,2069,dirty dishes from a hostile cosmos,30,Album,abc100
13538,0,20-02-2013,20-02-2013,0,1078,Uninhibited Bronze Age Passion,10,Album,Riasni Drova
13556,0,20-02-2013,05-04-1998,0,1074,live on WMUC 4/5/98,2,Radio Program,All Scars
13560,0,21-02-2013,19-02-2013,0,3736,"Live on WFMU's Three Chord Monte with Joe Belock - Feb 19, 2013",8,Radio Program,The Party Lights
13561,0,21-02-2013,13-01-2013,0,2896,"Live at WFMU's Benefit Concert at the Bell House January, 2013",4,Live Performance,Arrington de Dionyso
13562,0,21-02-2013,00-00-0000,3,11503,The Remixes Vol. 2,11,Album,The Custodian of Records
13563,1,21-02-2013,13-01-2013,1,4897,Live at WFMU's Benefit Concert,34,Live Performance,Dot Wiggin Band
13564,0,21-02-2013,21-02-2013,0,1304,Suara Sampah,6,Album,Alejandro Remeseiro
13565,0,21-02-2013,19-02-2013,0,2205,Live on WFMU's Three Chord Monte with Joe Belock - Feb 19 2013,8,Radio Program,The Recordettes
13573,0,22-02-2013,22-02-2013,3,8668,NATCH 8,4,Album,Loren Connors and Bill Orcutt
13582,0,22-02-2013,00-00-0000,0,1498,shut mariposas,1,Album,yan_g
13583,0,22-02-2013,31-01-2011,1,11996,O Diabo,10,Album,Stray
13584,0,22-02-2013,31-01-2013,0,22490,Coraçãozinho de Satã,10,Album,Stray
136,0,26-11-2008,07-01-2009,0,349,Kohoutek,12,Album,Celesteville
13602,0,22-02-2013,11-02-2013,0,2773,Solace,3,Album,The Vainglories
13604,1,23-02-2013,00-00-0000,1,13017,Burton Music,20,Album,The Custodian of Records
13605,0,23-02-2013,22-02-2013,0,926,Duo,6,Live Performance,Erick Diego & Federsel
13606,0,23-02-2013,22-02-2013,0,878,Kerk Drone,2,Live Performance,Kevin Schuit
13607,1,23-02-2013,23-02-2013,0,1537,Three Diamond Ohms,9,Album,Bob Meanza
13618,0,23-02-2013,24-02-2013,0,905,Tune x De-Tune,1,Live Performance,Tune x De-Tune
13619,0,24-02-2013,01-01-2012,0,1265,GX Jupitter-Larsen / Arvo Zylo : Xylowave 2012,2,Album,Spleen Coffin
1362,0,04-12-2008,06-01-2003,0,1775,Live at WFMU on Joe Belock's Show on 1/6/2003,12,Radio Program,Dan Melchior
13628,0,25-02-2013,25-02-2013,0,107417,Crevin,16,Album,Debmaster
1363,1,04-12-2008,08-11-2001,3,2388,Live at WFMU on Joe Belock's Show on 11/8/2001,10,Radio Program,Dan Melchior
13635,0,25-02-2013,00-00-0000,0,3214,Index 0: Benefit Concert,1,Live Performance,Praxis
13638,0,26-02-2013,00-00-0000,0,29677,Introspect,16,Album,Dmitriy Krotevich
13640,0,26-02-2013,23-02-2013,0,3209,[EPV_121] portrait,14,Album,Leedian
13645,0,26-02-2013,00-00-0000,0,882,Sacrifice Channel (single),2,unknown,Onyx System
13647,0,27-02-2013,00-00-0000,0,2258,Train Thought,3,Album,Decade in Exile
13648,0,27-02-2013,00-00-0000,0,420,"Cafe OTO, 1 February 2013",1,Album,Some Truths
13650,0,27-02-2013,05-05-2011,0,1470,BuiLding an EgO,7,Album,BLEO
13651,0,27-02-2013,27-02-2013,0,6779,Dr Remix High Five !,6,Album,Dr. RemiX
13652,0,27-02-2013,28-02-2013,6,22423,Classwar Karaoke - 0021 Survey,111,Album,Classwar Karaoke
13653,0,27-02-2013,00-00-0000,0,12805,FESTIVAL NRMAL: ESCENARIO NEGRO ¿No que no?,11,Album,ESTÁNDAR
13654,0,28-02-2013,28-02-2013,0,758,Kurz-above,6,Album,Telegraphy
13655,0,28-02-2013,00-00-0000,1,4514,February,9,unknown,Mr. & Mrs. Smith
13659,0,28-02-2013,00-00-0000,0,1807,Watchers From The Abyss (split w Seal Team 666),8,Album,MUTWAWA
13660,0,28-02-2013,26-02-2013,0,5349,Live on WFMU's Three Chord Monte with Joe Belock - Feb 26 2013,9,Radio Program,Organs
13661,0,28-02-2013,07-03-2011,0,1974,"Live on WFMU's Cherry Blossom Clinic - May 7, 2011",9,Album,Personal and the Pizzas
13662,0,28-02-2013,28-02-2013,0,15477,"Live on WFMU's The Evan ""Funk"" Davies Show 01-30-13",10,Album,Games
13663,0,28-02-2013,28-02-2013,0,730,Live on WFMU's Brian Turner Show 02-26-13,1,Album,Shit And Shine
13664,0,28-02-2013,28-02-2013,1,2109,Live On WFMU's Distort New Jersey with Deed Runlea 01-30-13,12,Album,Nuclear Spring
13665,0,28-02-2013,30-01-2013,0,3015,"Live on WFMU's The Long Rally with Scott McDowell - Feb 1, 2013",8,Radio Program,Srch Party
13667,0,01-03-2013,24-11-2011,1,14935,Trolls in Dub,4,Album,trollhead
13668,1,01-03-2013,00-00-0000,1,5864,Ill Papa Giraffe,12,Album,Ill Papa Giraffe
13669,0,01-03-2013,00-00-0000,0,1384,Moist Rita & Glyptique {single},2,unknown,Post-Materialists
13670,0,01-03-2013,01-03-2013,0,10045,Bad Night Moon Shadow,40,Album,Bad Night Moon Shadow
13671,0,01-03-2013,00-00-0000,0,1153,Junky Tapes,3,unknown,Post-Materialists
13672,0,01-03-2013,00-00-0000,0,4847,Teenage Gigantizm,7,unknown,Post-Materialists
13673,0,01-03-2013,00-00-0000,0,693,First EP,4,unknown,Post-Materialists
13674,0,01-03-2013,00-00-0000,1,136,I Remember Us Naked {single},1,unknown,Post-Materialists
13675,0,01-03-2013,02-01-2013,2,8382,Mutations EP (Remix),5,Album,Small Colin
13676,0,01-03-2013,06-02-2013,0,5538,Rewired,6,Album,Pandacetamol
13678,0,02-03-2013,00-00-0000,0,5185,Post-Pop,10,unknown,Post-Materialists
1368,0,04-12-2008,02-10-2005,3,665,Live at WFMU on Bethany's Show on 10/2/2005,3,Radio Program,Paul Metzger
13680,0,02-03-2013,01-03-2013,1,1111,Me Nots (TSPRemix),2,Album,C-Doc
13687,0,03-03-2013,04-03-2013,0,3967,Ethnic Profound,9,Album,DubRaJah
13688,0,03-03-2013,01-06-2011,0,1180,Curses (2011),7,Album,YELLOW CHAIR
13689,0,03-03-2013,23-02-2013,0,1781,Bethesda / Cents (2013),8,Album,YELLOW CHAIR
13692,0,03-03-2013,03-03-2013,0,452,Street Novacane (2013),2,Album,YELLOW CHAIR
13693,0,04-03-2013,00-00-0000,1,7744,All Those Days To Feel Better,14,unknown,Derek Clegg
13694,0,04-03-2013,04-03-2013,1,11950,Coma Dives,13,Album,Nonima
13695,0,04-03-2013,19-05-2012,1,6712,Guitar Improvisations,11,Album,Tashi Dorji
13696,0,04-03-2013,18-03-2012,0,4844,The Inner Peace,8,Album,Abstract Nostalgic Fractals Systems
13698,0,05-03-2013,00-00-0000,0,6824,Sad Song // Forest Creatures,2,Album,No Nature
13699,0,05-03-2013,23-02-2012,0,451,Riccardo III,8,Album,Globoscuro
137,0,26-11-2008,00-00-0000,0,191,Spirit Duplicator,8,Album,Celesteville
13700,0,05-03-2013,00-00-0000,2,2752,Wanderer,1,Single Tracks,Possimiste
13702,0,05-03-2013,00-00-0000,1,1139,Short Stories,14,Album,Ongaku2
13703,0,05-03-2013,05-03-2013,0,5974,(none given),4,Album,UGLY CHILD
13704,0,05-03-2013,00-00-0000,0,3033,Highest Floor (of the Forest) Pt. II,5,Album,Bureaucrat & The Conspirators
13705,0,06-03-2013,06-03-2013,0,6393,INGWAZ,15,Album,Various Artists (Enough Records)
13707,1,06-03-2013,00-00-0000,6,95339,12 O' Clock,7,Album,MrJuan
13708,1,06-03-2013,20-01-2010,16,258500,Live At Blues Alley,22,Album,U.S. Army Blues
13709,1,06-03-2013,10-10-2006,4,131138,Movie On The Moon,4,Album,Obsibilo
13710,0,06-03-2013,00-00-0000,1,71788,Aquatic Ape Hypothesis,10,Album,Milkshake Daddy
13711,0,06-03-2013,00-00-0000,3,79892,Ravel,15,Album,Felipe Sarro
13713,0,07-03-2013,31-01-2012,0,4813,A Million Ways,6,Album,1in10/Varia
13714,0,07-03-2013,00-00-0000,0,1734,"Live on WFMU's My Castle of Quiet, 12.21.2012",6,Album,IDES
13715,0,07-03-2013,00-00-0000,0,36029,Battleship Potemkin,16,Album,Various Artists [Apskaft]
13716,0,07-03-2013,01-10-2010,3,16257,Eastward,12,Album,Hudson
13717,1,07-03-2013,12-12-2012,3,8378,Lights,6,Album,Brock Tyler
13718,0,07-03-2013,04-03-2013,1,6879,[EPV_122] soleil,4,Album,tomonari nozaki
13719,0,08-03-2013,08-11-2012,0,5808,END,11,Album,Blue Stork
13720,0,08-03-2013,12-01-2013,0,1745,Live at the 2013 Golden Fest,6,Live Performance,Balkan Fields
13722,0,09-03-2013,00-00-0000,1,5115,Rodopted,9,Album,Band of Mad Women
13723,0,09-03-2013,20-12-2011,0,2090,Youth & Punx,7,Album,Damage it
13725,0,09-03-2013,26-08-2012,0,870,Radio Monks AM,1,Album,Nova Express
13726,0,09-03-2013,15-10-2010,0,788,Я блюю каждый день,5,Album,Damage it
13727,0,09-03-2013,06-03-2013,2,62297,Tape Productions,11,Album,Small Colin
13728,1,10-03-2013,00-00-0000,3,12226,Vol. I Self Obsessed Cover,7,Album,Sans Nom
13729,0,10-03-2013,10-03-2013,0,5899,Satellite Hive:RMX,13,Album,Mitoma
13730,0,10-03-2013,08-12-2011,0,6831,Landscapes,5,Album,Edgeist
13733,0,11-03-2013,00-00-0000,0,1166,NP50th Pony Pack,8,Live Performance,Noise Problems Selections
13734,0,11-03-2013,11-03-2011,0,1656,NP50th New YX,8,Live Performance,Noise Problems Selections
13735,0,11-03-2013,11-03-2011,0,505,NP50th Katadreuffe,8,Live Performance,Noise Problems Selections
13736,0,11-03-2013,00-00-0000,0,3570,NP50th The Secret Love Parade,8,Live Performance,Noise Problems Selections
13739,1,11-03-2013,04-11-2011,1,9162,Endpieces,14,Album,Mons Jacet
13741,0,12-03-2013,12-03-2013,0,753,Delusion,3,Album,Ifang
13742,0,12-03-2013,12-03-2013,1,3529,Roughly Human,8,Album,Plastic Surgery Icon
13743,0,12-03-2013,12-03-2013,1,6907,Little Boy,6,Album,Mabafu
13744,0,12-03-2013,09-01-2013,2,55252,Fish Fingers,31,Album,Cosmic Analog Ensemble
13746,0,12-03-2013,05-10-2011,0,755,Isip [Stateslaver Edition],6,Album,Pulsipher
13748,0,12-03-2013,00-00-0000,0,2558,Groundwork,1,Album,Melvyn Poore
13749,0,12-03-2013,00-00-0000,0,3140,The Exploding Piano,1,Album,Kathleen Supové
1375,0,04-12-2008,26-05-2000,0,1697,Live at WFMU on Scott's Show on 5/26/2000,6,Radio Program,Mink Lungs
13750,0,13-03-2013,01-06-1998,0,1441,The Embassy Sessions VOL.1,2,Live Performance,Chuck Bettis/Tim DeWit/Mike Sebastian
13753,0,13-03-2013,12-03-2013,1,5406,Kuiper Belt [LCL15],8,Album,Droict
13754,0,13-03-2013,13-01-2013,6,22936,Live at the Bell House,14,Live Performance,The Relatives
13756,0,14-03-2013,01-04-2012,0,4995,Jackin4Beats,11,Album,AWOL
13757,0,14-03-2013,06-10-2011,0,12131,Small Trips In The City Of The Old Man,17,Album,Fried Moura
13760,0,14-03-2013,00-00-0000,0,2933,Live @ CKUT,4,Album,Jerusalem In My Heart
13761,0,14-03-2013,00-00-0000,1,1518,Live at the 2013 Golden Festival,16,Live Performance,Brazda
13762,0,14-03-2013,00-00-0000,2,1836,Live at the 2013 Golden Festival,10,Live Performance,Nikolay Kolev
13763,0,14-03-2013,00-00-0000,1,1281,Live at the 2013 Golden Festival,8,Live Performance,Raklorom
13764,0,14-03-2013,00-00-0000,1,1005,Live at the 2013 Golden Festival,10,Live Performance,Lyuti Chushki
13765,0,14-03-2013,00-00-0000,0,8199,Live at St. Mary's College of Maryland,10,Album,The Undynamic Pop Experiment
13766,0,14-03-2013,00-00-0000,0,2984,Empty Rooms,9,Album,A. P. Vague
13767,0,14-03-2013,00-00-0000,0,7253,Empty Rooms vol. 2,9,Album,A. P. Vague
13771,0,15-03-2013,08-09-2011,0,16739,Try For Next Stage Free,12,Album,Amitron_7
13772,0,15-03-2013,14-03-2013,1,3726,Karelski Beat,5,Album,pawspaws
13773,0,15-03-2013,00-00-0000,2,2291,Forte,14,unknown,Maya Solovéy
13783,0,15-03-2013,15-03-2013,0,166,Kurz-above (liveset),1,Live Performance,Telegraphy
13785,0,16-03-2013,16-03-2013,0,997,WHNZ​:​54​:​ORTA,1,Album,Sindre Bjerga
13786,0,16-03-2013,15-03-2013,1,1883,Onward&Upward,8,Album,junior85
13790,0,17-03-2013,15-03-2013,0,5068,Umbra,14,Album,Vate
13791,0,17-03-2013,27-08-2011,0,3403,Out of Step,6,Album,Spuntic
13792,1,17-03-2013,14-03-2013,0,16051,Art Of Anatomy,9,Album,Mandy Mozart Feat. Jiin Ko
13793,2,17-03-2013,00-00-0000,4,54522,Crime Scene,6,Album,Jahzzar
13794,0,18-03-2013,16-03-2013,0,198,WHNZ​:​55​:​UNEAK,1,Album,Sindre Bjerga
13795,0,18-03-2013,17-03-2013,0,7205,Antenna Theory,9,Album,Radiomaniac
13796,0,18-03-2013,00-00-0000,0,2889,10 Yrs Of Wilderness Vol 1,22,Album,S.J. Mellia
13798,0,18-03-2013,25-08-2011,1,4892,Half Day Half Minute,12,Album,Sci Fi Industries
13799,0,19-03-2013,18-03-2013,0,1191,Space of Brain (Single),2,Album,Vi-Fi
13806,0,21-03-2013,00-00-0000,0,641,Bruxelles,2,Album,Victor Valentine
13807,0,21-03-2013,00-00-0000,0,735,10 Yrs Of Wilderness Vol 2,22,Album,S.J. Mellia
13808,0,21-03-2013,20-02-2013,1,2751,"Live on WFMU's Distort Jersey City with Deed Runlea - Feb 20, 2013",10,Radio Program,Altered Boys
13809,0,21-03-2013,20-03-2013,0,2322,"Live on Distort Jersey City with Deed Runlea - Mar 20, 2013",8,Radio Program,CREEM
13810,0,21-03-2013,17-12-2011,0,3281,"Live on WFMU's Cherry Blossom Clinic with Terre T, - Dec 17, 2011",5,Album,Reigning Sound
13811,0,21-03-2013,06-02-2013,0,1515,"Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6, 2013",4,Radio Program,DJ Dog Dick
13812,0,21-03-2013,12-01-2013,0,1519,Live at the 2013 Golden Festival,4,Live Performance,Supruli
13813,0,21-03-2013,13-02-2013,0,752,"Live on WFMU's Distort Jersey City with Deed Runlea: Feb 13, 2013",6,Radio Program,Blessed State
13814,0,21-03-2013,12-01-2013,1,11349,Live at the 2013 Golden Festival,3,Live Performance,Zikrayat
13816,1,21-03-2013,00-00-0000,2,3699,Live at the 2013 Golden Festival,9,Live Performance,Black Sea Hotel
13817,1,21-03-2013,00-00-0000,1,3600,Live at the 2013 Golden Festival,5,Live Performance,Yale Women's Slavic Chorus
13819,0,22-03-2013,00-00-0000,1,7850,Apparatus for Controlling the Mechanism of Floating Vessels,13,unknown,The Fucked Up Beat
13822,0,22-03-2013,22-03-2013,0,1310,Старение,31,Album,Анатолий Никулин
13824,0,22-03-2013,12-01-2013,1,4073,Live at the 2013 Golden Festival,6,Live Performance,Gogofski
13825,1,22-03-2013,00-00-0000,0,31787,Live at the 2013 Golden Festival,10,Live Performance,Rozsa has become... Madárka
13826,0,22-03-2013,00-00-0000,0,13686,Live at the 2013 Golden Festival,5,Live Performance,Guignol Band
13827,0,22-03-2013,12-01-2013,0,69491,Live at the 2013 Golden Festival,5,Live Performance,Zlatni Makedoncinja
13828,0,22-03-2013,00-00-0000,0,1466,Only Silence (2009),8,unknown,Los Llamarada
13829,0,22-03-2013,06-08-2011,1,16009,Delirium,9,Album,Ostin
13830,0,23-03-2013,01-11-2010,1,4874,Autour de la Lune,16,Album,Massimo Ruberti
13833,0,23-03-2013,00-00-0000,0,719,sêp,7,Album,Tashi Dorji
13836,0,24-03-2013,00-00-0000,0,5269,a cosmic Cheshire cat.,5,unknown,Glass Boy
13837,1,24-03-2013,24-03-2013,0,133290,Little Bumble,4,Album,Origami Repetika
13838,0,24-03-2013,26-08-2010,0,5743,[BK-K/004] 夏の終わり,4,Album,sansuiP
13839,0,24-03-2013,24-03-2013,1,1115,ODD NUMBERS,3,Album,UGLY CHILD
13840,0,24-03-2013,18-03-2013,0,2569,No Love Lost,8,Album,Drill Folly
13841,0,24-03-2013,18-03-2013,0,2190,Heads In Dust,19,Album,Hollow Press
13842,0,24-03-2013,08-08-2009,0,1659,Ice To Vapor,4,Album,Jenny Dalton remixed by Lee Rosevere
13843,0,25-03-2013,08-07-2011,1,8489,Informal Definition,5,Album,.crk
13844,0,25-03-2013,25-03-2013,0,4533,Ascension's Clap,13,Album,Base Cleft
13847,0,25-03-2013,25-03-2013,1,1786,The Oddessy And The Discovery,1,Album,Trans Atlantic Rage
13848,0,25-03-2013,25-03-2013,0,6621,Noise Pop Shorts,6,Album,Clapton Girls Technology College
13849,0,25-03-2013,00-00-0000,0,2417,Championnat Du Monde,6,Album,Gregoire Fiaux
13850,0,25-03-2013,00-00-0000,0,75058,Lost Unfinished Thrown Away and Recovered,9,Album,Asthmatic Astronaut
13851,0,25-03-2013,31-01-2010,0,5920,Cellophane Alice,9,Album,Viscera[e]
13852,2,25-03-2013,00-00-0000,1,3012,soothing calming and better for you,1,Album,Buildings and Mountains
13853,1,25-03-2013,30-01-2010,0,26731,87 Dreams of a Sociopath,88,Album,Bryan Lewis Saunders
13854,0,25-03-2013,00-00-0000,0,7325,SIDE IN B MAJOR,9,Album,SAM EGAN
13855,0,26-03-2013,00-00-0000,1,3826,The Broken Needle EP,15,Album,Lazer Boy
13856,0,26-03-2013,21-03-2013,3,22086,10th Anniversary Album,12,Album,Various Artists [UpitUp Records]
13857,0,26-03-2013,27-03-2013,0,489,Mala Cabra,1,Album,Prrose Sélavy & Zaro Ostrich Lunch
13859,1,27-03-2013,00-00-0000,8,121190,"Franz Danzi: Wind Quintet Opus 67, Nos. 2-3",8,Album,Soni Ventorum Wind Quintet
13860,0,27-03-2013,27-03-2013,0,3316,Именины Хармса,4,Album,Cyber Ra
13861,0,28-03-2013,28-03-2013,0,1070,WHNZ​:​56​:​EZZIVULATION,6,Album,Fritz Welch
13862,0,28-03-2013,00-00-0000,1,1255,"Live on CKUT's Montreal Sessions March 26, 2013",1,Live Performance,Nick Kuepfer
13863,0,28-03-2013,26-03-2013,0,3117,"Live at WFMU on Three Chord Monte with Joe Belock - March 26, 2013",10,Album,The Above
13865,0,28-03-2013,00-00-0000,1,6970,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27, 2013",9,Album,Jacco Gardner
13867,0,28-03-2013,28-03-2013,0,2412,"Live on WFMU's Three Chord Monte with Joe Belock - February 05, 2013",6,Album,Lee Bains III And The Glory Fires
13868,0,28-03-2013,00-00-0000,0,1125,"""Shade""",1,Album,Nicholas Waeghe
13872,0,29-03-2013,29-03-2013,0,3731,Ghostly Existance And Sick Teenage Dreams,9,Album,pawspaws
13873,0,29-03-2013,29-03-2013,0,678,Live at Kobe,4,Live Performance,zVeep
13874,1,29-03-2013,10-03-2013,1,6516,Old Norse Mara,11,Album,"Ak'chamel, The Giver of Illness"
13875,0,30-03-2013,00-00-0000,0,17473,Change EP,4,Album,Tactus
13878,0,30-03-2013,13-12-2012,0,1038,Gift Economy,9,Album,Silk Statue
13880,0,30-03-2013,30-03-2013,1,820,Elsje Bollen,11,Album,2SCD & Some Asian Females Bodybuilders
13881,0,31-03-2013,31-03-2013,2,9976,Informality,16,Album,Kosta T
13882,0,31-03-2013,29-03-2013,0,6764,Thisistar,11,Album,Tardiss
13883,0,31-03-2013,01-04-2013,1,1620,Snapshots,5,Album,Anchortell
13884,0,31-03-2013,31-03-2013,0,606,Lay Dead Darling,8,Album,"Tote Stadt, Mourmansk150 and Hinyouki"
13887,0,31-03-2013,04-10-2013,0,4019,On the Real,2,Single Tracks,Flex Vector
13888,0,31-03-2013,03-03-2012,1,15799,The Killbots Are Coming!,1,Single Tracks,Flex Vector
13889,2,31-03-2013,01-04-2013,6,22712,5-Exaltations,5,Album,Kosta T
13891,0,01-04-2013,01-04-2013,0,30475,Strictly Improv Live,6,Album,Slackwaves
13892,0,01-04-2013,00-00-0000,3,9816,mróz,4,Album,(a is to b)
13893,0,01-04-2013,01-04-2013,0,690,Rouille,3,Album,Zreen Toyz
13894,0,01-04-2013,14-08-2011,0,26038,United Consumer Fuckers / Prepare For Revolution,15,Album,Unknown Artist
13900,0,01-04-2013,02-04-2013,0,550,#002#,1,Album,Salsif Bromen
13901,0,02-04-2013,02-04-2013,0,1531,RePot,5,Album,Noise Boletus
13902,0,02-04-2013,00-00-0000,1,7898,March,9,unknown,Mr. & Mrs. Smith
13903,1,02-04-2013,00-00-0000,1,72962,Cyclops,16,Album,Lee Maddeford
13904,0,03-04-2013,00-00-0000,1,4060,Midwinter,8,unknown,Maya Solovéy
13905,0,03-04-2013,01-11-2013,1,29372,HSITIDITT: A Collection of Unriginals,10,Album,U Can Unlearn Guitar
13906,0,03-04-2013,01-09-2008,1,52332,Under the Lamp,21,Album,E. Ryan Goodman
13909,0,03-04-2013,01-01-1995,3,62108,"Songs about life, love and the devils dog, Ralf",16,Album,Lee Maddeford
13910,0,03-04-2013,03-04-2013,3,34473,Duets,13,Album,Podington Bear
